avg_run_time,id,instance_num,task_num,machine_num,start_timestamp,end_timestamp,Terminated_rate,waiting_rate,Running_rate,Interupted_rate,Failed_rate,Ready_rate,real_cpu_max_max,real_cpu_max_mean,real_cpu_mean_mean,real_mem_max_max,real_mem_max_mean,real_mem_mean_mean,cpu_mem_corr
281.7142857142857,24.0,7.0,1.0,7.0,14887.0,15177.0,1.0,0.0,0.0,0.0,0.0,0.0,1.05,0.9742857142857143,0.3814285714285714,0.022342983148013622,0.02234298314801362,0.018288783644321,0.0
85.72592592592592,25.0,135.0,6.0,132.0,14467.0,14632.0,1.0,0.0,0.0,0.0,0.0,0.0,8.11,3.0525185185185193,0.545185185185185,0.06914813760256776,0.03570131465039965,0.03227779743090488,0.0
166.4586097490626,26.0,3495.0,12.0,1210.0,16125.0,18034.0,0.9919885550786839,0.0,0.0,0.0,0.008011444921316165,0.0,2.06,1.797803426214932,0.905766265136941,0.022342983148013622,0.02234298314801308,0.018288783644321512,0.0
162.72439024390243,27.0,1230.0,14.0,917.0,16281.0,16558.0,1.0,0.0,0.0,0.0,0.0,0.0,8.21,3.7241382113821144,0.24861788617885935,0.07502912018222763,0.025692967741677564,0.02058716809568631,0.0
42.42876165113182,28.0,752.0,4.0,604.0,16348.0,16391.0,0.0,0.0,0.9986702127659575,0.0,0.0013297872340425532,0.0,1.5008205221850113,1.500820522185,0.6611820233449032,0.022342983148013622,0.02234298314801335,0.018288783644321065,0.0
96.28058510638297,29.0,754.0,4.0,552.0,16413.0,17026.0,0.9973474801061007,0.0,0.0,0.0,0.002652519893899204,0.0,2.03,1.5563947493957178,0.8570853634571499,0.022342983148013622,0.022342983148013352,0.018288783644321065,0.0
103.0,30.0,1.0,1.0,1.0,17044.0,17147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.33,0.022342983148013622,0.022342983148013622,0.018288783644321,0.0
193.73980288097044,31.0,7137.0,10.0,1292.0,0.0,21466.0,0.9240577273364159,0.0,0.0,0.0,0.07440100882723834,0.0,2.05,1.4744549142530659,0.7966247242052447,0.022342983148013622,0.02234298314801025,0.018288783644322192,0.0
227.98391151332328,32.0,2593.0,3.0,1168.0,17584.0,18514.0,0.7670651754724258,0.0,0.0,0.0,0.23293482452757425,0.0,3.0,1.1631953703817168,0.7088059938682445,0.022342983148013622,0.022342983148014264,0.018288783644321047,0.0
59.19322033898305,33.0,1180.0,8.0,887.0,18511.0,18621.0,1.0,0.0,0.0,0.0,0.0,0.0,7.07,3.299228813559324,0.367033898305085,0.056511272746097886,0.01778310630193649,0.013843934249589917,0.0
44.92313167259786,34.0,1406.0,4.0,994.0,20922.0,20967.0,0.001422475106685633,0.0,0.9978662873399715,0.0,0.0007112375533428165,0.0,1.5008205221850113,1.50069133225302,0.6611945666971625,0.029187482204333082,0.02233974751816039,0.01828477206132608,0.0
122.16145092460881,35.0,1406.0,4.0,958.0,20989.0,21735.0,1.0,0.0,0.0,0.0,0.0,0.0,2.05,1.7453271692745431,0.923186344238975,0.022342983148013622,0.02234298314801395,0.0182887836443204,0.0
146.42750845546786,36.0,4445.0,8.0,1262.0,20946.0,23155.0,0.9977502812148481,0.0,0.0,0.0,0.0020247469066366703,0.0,2.04,1.8863707998249082,0.9458249314360843,0.022342983148013622,0.022342983148011895,0.018288783644321797,0.0
0.0,37.0,863.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5008205221850113,1.5008205221849993,0.6611820233448977,0.022342983148013622,0.022342983148013515,0.018288783644321065,0.0
92.72305909617613,38.0,864.0,2.0,656.0,20962.0,21601.0,0.9988425925925926,0.0,0.0,0.0,0.0011574074074074073,0.0,2.04,1.5266444681969729,0.8809388680825754,0.022342983148013622,0.022342983148013515,0.018288783644321065,0.0
91.38711068003018,39.0,9431.0,14.0,1291.0,21675.0,23820.0,0.9838829392429222,0.0,0.0,0.0,0.016117060757077722,0.0,3.0,1.8535059611252331,0.9498398544744262,0.022342983148013622,0.022342983148009588,0.018288783644322352,0.0
119.56196721311476,40.0,3061.0,14.0,1196.0,21689.0,22797.0,0.99640640313623,0.0,0.0,0.0,0.0035935968637700096,0.0,3.0,1.3752724683907325,0.9231306769868727,0.022342983148013622,0.022342983148013865,0.01828878364432132,0.0
161.8357281553398,41.0,2579.0,7.0,1195.0,21664.0,23452.0,0.9984490112446684,0.0,0.0,0.0,0.0015509887553315238,0.0,3.0,1.7013118581189355,0.9576947375313603,0.022342983148013622,0.02234298314801426,0.018288783644321037,0.0
26.0,42.0,2.0,1.0,2.0,23472.0,23500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.065,0.035,0.022342983148013622,0.022342983148013622,0.018288783644321,0.0
217.24298540965208,43.0,1782.0,3.0,902.0,21641.0,22720.0,1.0,0.0,0.0,0.0,0.0,0.0,2.04,1.2017059483726047,0.8549494949495108,0.022342983148013622,0.022342983148014094,0.01828878364432023,0.0
762.0957892636201,44.0,5500.0,12.0,1287.0,21671.0,29473.0,0.9110909090909091,0.0,0.0,0.0,0.08818181818181818,0.0,3.0,1.7011129518815482,0.9636560017119239,0.022342983148013622,0.02234298314801106,0.018288783644321998,0.0
378.9730051607781,45.0,3028.0,8.0,1232.0,21683.0,27872.0,0.8319022457067371,0.0,0.0,0.0,0.16743725231175693,0.0,2.05,1.5542693678309687,0.9479595937524683,0.022342983148013622,0.022342983148013935,0.018288783644321308,0.0
694.1983183531459,46.0,3456.0,11.0,1240.0,21680.0,26698.0,0.9979745370370371,0.0,0.0,0.0,0.001736111111111111,0.0,3.0,1.6502418239743344,1.0088912830333774,0.022342983148013622,0.022342983148013144,0.0182887836443215,0.0
197.4717859220477,47.0,1723.0,8.0,1110.0,21654.0,23550.0,0.9976784677887406,0.0,0.0,0.0,0.0011607661056297156,0.0,2.04,1.550332723208788,0.9931716355736452,0.022342983148013622,0.022342983148014074,0.018288783644320194,0.0
0.9787234042553191,48.0,565.0,7.0,564.0,21663.0,21665.0,0.0035398230088495575,0.0,0.9946902654867257,0.0,0.0017699115044247787,0.0,1.5008205221850113,1.4984813344958512,0.6617088126427962,0.022342983148013622,0.02226595454800115,0.018226106192994446,0.0
48.84778761061947,49.0,568.0,7.0,512.0,21697.0,22259.0,0.9947183098591549,0.0,0.0,0.0,0.00528169014084507,0.0,3.0,1.7329972914904137,0.7631576515317507,0.022342983148013622,0.022342983148013397,0.01828878364432106,0.0
1.991698113207547,50.0,1326.0,12.0,1209.0,21700.0,21703.0,0.0196078431372549,0.0,0.9796380090497737,0.0,0.0007541478129713424,0.0,1.5008205221850113,1.490035202745473,0.6635796608961874,0.022342983148013622,0.0220149555310736,0.018034991226569652,0.0
198.51131221719456,51.0,1366.0,12.0,962.0,21788.0,23595.0,0.9707174231332357,0.0,0.0,0.0,0.027818448023426062,0.0,3.0,1.767095769317269,0.8721649201565191,0.022342983148013622,0.022342983148013928,0.01828878364432043,0.0
216.43779798203792,52.0,19293.0,36.0,1293.0,0.0,28385.0,0.9349505001814129,0.0,0.0,0.0,0.06442751256932566,0.0,3.0,1.6779557225596176,0.9323305571605272,0.022342983148013622,0.02234298314800854,0.018288783644322605,0.0
46.316966537750126,53.0,5949.0,11.0,1289.0,22371.0,24163.0,0.9996638090435367,0.0,0.0,0.0,0.00016809547823163558,0.0,2.04,1.2648599161278113,0.7503634836185479,0.022342983148013622,0.02234298314801079,0.01828878364432206,0.0
466.1517436380773,54.0,2228.0,12.0,1291.0,21827.0,26412.0,0.952423698384201,0.0,0.0,0.0,0.04578096947935368,0.0,3.0,1.5755551954002138,0.787192681541563,0.022342983148013622,0.022342983148014202,0.018288783644320752,0.0
137.89852700491,55.0,3062.0,9.0,1165.0,23216.0,24796.0,0.9977139124755062,0.0,0.0,0.0,0.0022860875244937948,0.0,2.05,1.8360861344399917,0.9776676270945012,0.022342983148013622,0.022342983148013865,0.018288783644321325,0.0
130.48902821316614,56.0,2237.0,7.0,1066.0,23236.0,24733.0,0.9982118909253465,0.0,0.0,0.0,0.001788109074653554,0.0,2.04,1.81843240147015,0.9307575896707071,0.022342983148013622,0.022342983148014205,0.018288783644320763,0.0
19.39555103884372,57.0,8858.0,21.0,1292.0,23309.0,24468.0,0.9997742153985099,0.0,0.0,0.0,0.00011289230074508918,0.0,3.0,1.3494221766814385,0.712672427641312,0.022342983148013622,0.022342983148009723,0.018288783644322317,0.0
219.58333333333334,58.0,12.0,1.0,12.0,24490.0,24730.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8858333333333336,0.52,0.022342983148013622,0.022342983148013616,0.018288783644320995,0.0
12.749737670514167,59.0,1907.0,11.0,1250.0,24774.0,24787.0,0.0005243838489774515,0.0,0.9989512323020451,0.0,0.0005243838489774515,0.0,2.85,1.5015280101125994,0.6610817705796359,0.022342983148013622,0.02233618044448905,0.01828120760444053,0.0
86.54378605138962,60.0,1907.0,11.0,1010.0,24804.0,25447.0,1.0,0.0,0.0,0.0,0.0,0.0,2.04,1.6655112742527547,0.9462244362873758,0.022342983148013622,0.02234298314801413,0.0182887836443204,0.0
107.86175710594316,61.0,775.0,11.0,549.0,24775.0,24927.0,0.41161290322580646,0.0,0.5870967741935483,0.0,0.0012903225806451613,0.0,7.69,3.4364311717631515,0.6689793582519692,0.05815235679341496,0.02027010735059291,0.015711503997841107,0.0
33.064516129032256,62.0,775.0,11.0,555.0,24948.0,25151.0,1.0,0.0,0.0,0.0,0.0,0.0,2.04,1.6264516129032203,0.859741935483874,0.022342983148013622,0.022342983148013387,0.018288783644321065,0.0
100.17993501218521,63.0,2463.0,12.0,1095.0,24784.0,26085.0,0.9995939910678034,0.0,0.0,0.0,0.0,0.0,2.04,1.6875114983849642,0.9694970288361142,0.022342983148013622,0.022342983148014244,0.018288783644320954,0.0
541.0197247706423,64.0,4389.0,5.0,1292.0,24788.0,29664.0,0.9933925723399407,0.0,0.0,0.0,0.00455684666210982,0.0,2.04,1.2062072898481073,0.8377066025693664,0.022342983148013622,0.02234298314801195,0.018288783644321783,0.0
93.11750599520384,65.0,417.0,1.0,417.0,25917.0,26062.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0041966426858504,0.8000479616306949,0.022342983148013622,0.02234298314801359,0.018288783644321058,0.0
285.2857142857143,66.0,7.0,1.0,7.0,26089.0,26394.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.9785714285714285,0.5857142857142856,0.022342983148013622,0.02234298314801362,0.018288783644321,0.0
28.800391389432484,67.0,511.0,1.0,377.0,25936.0,26016.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9550880626223102,0.6848727984344422,0.04836797556493153,0.0025470250102537957,0.0021772043946287037,0.0
123.85714285714286,68.0,357.0,3.0,304.0,27183.0,27365.0,1.0,0.0,0.0,0.0,0.0,0.0,7.99,3.065182072829131,0.47761904761904694,0.06585043874407889,0.032158628988830554,0.028287930501064366,0.0
74.86493860845839,69.0,734.0,3.0,593.0,27516.0,28755.0,0.9986376021798365,0.0,0.0,0.0,0.0,0.0,2.04,1.4257095647441216,0.9261051526203572,0.022342983148013622,0.022342983148013317,0.018288783644321065,0.0
8.18231046931408,70.0,1109.0,6.0,867.0,27844.0,27853.0,0.0,0.0,0.9990982867448152,0.0,0.0009017132551848512,0.0,1.5008205221850113,1.5008205221849984,0.6611820233448871,0.022342983148013622,0.022342983148013765,0.018288783644320693,0.0
83.41388638412985,71.0,1109.0,6.0,771.0,27868.0,28340.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4802434625788896,0.9360324616771831,0.022342983148013622,0.022342983148013765,0.018288783644320693,0.0
77.12593467138922,72.0,2546.0,13.0,1170.0,28063.0,30694.0,0.9980361351139042,0.0,0.0,0.0,0.00039277297721916735,0.0,2.0,1.4328374322902273,0.9884194462359575,0.022342983148013622,0.022342983148014257,0.018288783644321016,0.0
18.333333333333332,73.0,3.0,1.0,3.0,30795.0,30814.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.05333333333333334,0.022342983148013622,0.022342983148013622,0.018288783644321,0.0
1217.3989166799427,74.0,12584.0,8.0,1292.0,29865.0,45860.0,0.9976160203432931,0.0,0.0,0.0,0.0017482517482517483,0.0,5.93,1.8462479828087435,0.7326768484345362,0.022342983148013622,0.022342983148009074,0.018288783644322477,0.0
61.796336996337,75.0,1366.0,7.0,855.0,30867.0,32753.0,0.9992679355783309,0.0,0.0,0.0,0.0,0.0,2.01,1.4608424747600255,1.0289613338384738,0.022342983148013622,0.022342983148013928,0.01828878364432043,0.0
81.5,76.0,2.0,1.0,2.0,32770.0,32852.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.185,0.01,0.022342983148013622,0.022342983148013622,0.018288783644321,0.0
148.20611702127658,77.0,752.0,3.0,594.0,31085.0,31349.0,1.0,0.0,0.0,0.0,0.0,0.0,8.26,3.9296941489361648,0.9172606382978722,0.09763673543343772,0.04723053987027939,0.03633427022758075,0.0
279.8886421319797,78.0,3233.0,3.0,1291.0,31098.0,34896.0,0.9749458707083204,0.0,0.0,0.0,0.0,0.0,2.04,1.7146663972462164,0.9399584732109298,0.022342983148013622,0.02234298314801353,0.018288783644321405,0.0
33.970588235294116,79.0,613.0,6.0,451.0,31180.0,31214.0,0.0065252854812398045,0.0,0.9918433931484503,0.0,0.0016313213703099511,0.0,7.77,1.5393632920239237,0.6673896447260124,0.029679289726399712,0.022344709948034218,0.018281165956067904,0.0
56.18760195758564,80.0,613.0,6.0,508.0,31236.0,31541.0,1.0,0.0,0.0,0.0,0.0,0.0,2.03,1.4452691680260998,0.8797389885807505,0.022342983148013622,0.02234298314801336,0.01828878364432106,0.0
391.1666666666667,81.0,12.0,1.0,12.0,31557.0,31998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8608333333333333,0.4541666666666666,0.022342983148013622,0.022342983148013616,0.018288783644320995,0.0
91.605,82.0,200.0,3.0,200.0,32101.0,32222.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3,3.6151000000000004,0.46425000000000016,0.07269950560401729,0.03534291926591254,0.02979188776434654,0.0
0.0,83.0,732.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5008205221850113,1.5008205221850002,0.6611820233449031,0.022342983148013622,0.022342983148013314,0.018288783644321065,0.0
29.136612021857925,84.0,732.0,2.0,729.0,35670.0,35814.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5464344262295078,0.1465983606557382,0.022342983148013622,0.022342983148013314,0.018288783644321065,0.0
61.851851851851855,85.0,135.0,6.0,133.0,36068.0,36167.0,1.0,0.0,0.0,0.0,0.0,0.0,8.11,3.0869629629629625,0.7048148148148143,0.07325861310278778,0.044273797779867737,0.04095274525424913,0.0
6.656848306332843,86.0,679.0,2.0,679.0,36742.0,36782.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8484094256259203,0.3822238586156111,0.04048870136929568,0.010248009220256904,0.010122344983706226,0.0
37.207580174927116,87.0,1716.0,6.0,1197.0,36758.0,36796.0,0.0011655011655011655,0.0,0.9982517482517482,0.0,0.0005827505827505828,0.0,2.1,1.501110941156856,0.6613146783293316,0.02663526001087153,0.022339583863601038,0.018277221534311737,0.0
110.72960372960372,88.0,1716.0,6.0,987.0,36837.0,37368.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2509498834498847,0.9268065268065468,0.022342983148013622,0.02234298314801407,0.018288783644320197,0.0
56.333333333333336,89.0,6.0,1.0,5.0,37382.0,37495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.73,0.4783333333333333,0.12833333333333333,0.022342983148013622,0.022342983148013622,0.018288783644321,0.0
6.325478645066274,90.0,679.0,2.0,679.0,36841.0,36879.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7417378497790864,0.3227245949926358,0.000869722775865193,0.0007986640035892269,0.0006882941766078108,0.0
6.139911634756996,91.0,679.0,2.0,648.0,36932.0,36953.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7122238586156114,0.3352430044182618,0.04707892216498848,0.004984666134513736,0.004872374975921399,0.0
10.003314917127073,92.0,905.0,2.0,784.0,37010.0,37027.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.2912375690607736,0.3583425414364642,0.052783889420961363,0.016491365910659733,0.015161286124578182,0.0
10.56574585635359,93.0,905.0,2.0,778.0,37091.0,37113.0,1.0,0.0,0.0,0.0,0.0,0.0,7.8,1.529723756906076,0.38711602209944734,0.04726529133124531,0.0056841909265730895,0.004871042461766246,0.0
5.48159057437408,94.0,679.0,2.0,552.0,37165.0,37180.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7766568483063324,0.38029455081001484,0.04123417803432298,0.006592530968224951,0.006487589665477479,0.0
15.047513812154696,95.0,905.0,2.0,820.0,37242.0,37284.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.150795580110497,0.3161988950276243,0.04699609142442989,0.004497897984046803,0.003207751996296643,0.0
19.738035105442606,96.0,15838.0,2.0,1291.0,42689.0,42820.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9323165803762967,0.38148945573937754,0.022342983148013622,0.02234298314800876,0.01828878364432255,0.32248062015503876
16.555373153175907,97.0,15846.0,2.0,1292.0,44409.0,44517.0,0.9994951407295216,0.0,0.0,0.0,0.0005048592704783542,0.0,3.0,0.9240424437824831,0.34305310211956686,0.022342983148013622,0.02234298314800876,0.01828878364432255,
14.390327061497663,98.0,15838.0,2.0,1292.0,47567.0,47731.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9453434777118215,0.3897954287157552,0.022342983148013622,0.02234298314800876,0.01828878364432255,0.7458012535058016
68.47407407407407,99.0,135.0,6.0,130.0,46870.0,46973.0,1.0,0.0,0.0,0.0,0.0,0.0,8.14,3.1450370370370364,0.6217037037037035,0.0690808376258639,0.03346952471069159,0.030230574321895215,0.1076923076923077
16.239739866144717,100.0,15838.0,2.0,1293.0,49052.0,49186.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9276941533021716,0.34208927894935043,0.022342983148013622,0.022326797477109948,0.018275572644999852,
129.8662295081967,101.0,15260.0,2.0,1293.0,51011.0,52215.0,0.9993446920052425,0.0,0.0,0.0,0.0,0.0,3.0,1.6387495547327648,0.8976154534883573,0.022342983148013622,0.022319008247305476,0.018269086135646203,0.10702235569139616
114.71428571428571,102.0,7.0,1.0,7.0,52231.0,52362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.65,0.3,0.022342983148013622,0.02234298314801362,0.018288783644321,0.14285714285714285
129.02603462266703,103.0,14803.0,2.0,1292.0,51016.0,52199.0,0.9989866918867797,0.0,0.0,0.0,0.0,0.0,3.0,1.2942161931927867,0.8850947598695857,0.022342983148013622,0.02232573054271667,0.01827131471000493,-0.17242826305433345
114.20394849785407,104.0,5829.0,2.0,1289.0,51445.0,52277.0,0.999313775947847,0.0,0.0,0.0,0.00017155601303825698,0.0,2.0,1.0920849686204794,0.8420663455298185,0.022342983148013622,0.02232891733177484,0.01827413944536651,0.5238364933615725
173.14285714285714,105.0,21.0,1.0,21.0,52301.0,52493.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.8695238095238098,0.5447619047619048,0.022342983148013622,0.022342983148013626,0.018288783644321002,0.7142857142857143
123.40178145379355,106.0,6294.0,2.0,1293.0,51458.0,52403.0,0.9988878296790594,0.0,0.0,0.0,0.0,0.0,3.0,1.619325666294137,0.8636238122280453,0.022342983148013622,0.02233998105815166,0.01827867654730126,0.521884606714898
91.14285714285714,107.0,7.0,1.0,7.0,52421.0,52515.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9785714285714286,0.26857142857142857,0.022342983148013622,0.02234298314801362,0.018288783644321,0.15605998058550632
20.164917541229386,108.0,1334.0,13.0,983.0,52156.0,52180.0,0.22713643178410794,0.0,0.7721139430284858,0.0,0.0007496251874062968,0.0,8.15,1.9860158454651817,0.7169096582048252,0.05243185877358735,0.019962234902452657,0.01627786065332545,0.37945066124109866
6.56671664167916,109.0,1334.0,13.0,733.0,52207.0,52435.0,1.0,0.0,0.0,0.0,0.0,0.0,2.04,1.0454422788605688,0.7240704647676153,0.022342983148013622,0.022311363705439603,0.01826294364407632,0.5737704918032787
227.5,110.0,2.0,1.0,2.0,52453.0,52695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.81,0.77,0.365,0.022342983148013622,0.022342983148013622,0.018288783644321,0.62176472462928
0.0,111.0,1340.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5008205221850113,1.5008205221849977,0.6611820233448806,0.022342983148013622,0.022342983148013914,0.01828878364432045,0.0
6.697014925373134,112.0,1340.0,13.0,687.0,52207.0,52399.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0489328358208947,0.7137014925373135,0.022342983148013622,0.022285656358106344,0.01824183201426394,0.5830903790087464
216.5,113.0,2.0,1.0,2.0,52412.0,52631.0,1.0,0.0,0.0,0.0,0.0,0.0,0.77,0.745,0.385,0.022342983148013622,0.022342983148013622,0.018288783644321,-0.373946043271131
14.410152797070337,114.0,15840.0,2.0,1135.0,53551.0,53645.0,0.9998737373737374,0.0,0.0,0.0,0.00012626262626262626,0.0,4.0,0.9241642450154158,0.3922949724776971,0.022342983148013622,0.02234163078114264,0.018281112299912507,0.9964726631393298
16.637833059729765,115.0,15838.0,2.0,1127.0,54968.0,55051.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9299627478216862,0.3739304205076441,0.022342983148013622,0.022329583942302424,0.01827792233110963,0.6003552397868561
56.22222222222222,116.0,135.0,6.0,126.0,54068.0,54150.0,1.0,0.0,0.0,0.0,0.0,0.0,8.15,3.0134074074074073,0.7067407407407409,0.06839230709497061,0.027886886187302947,0.024614918544978336,
11.27263543376689,117.0,15884.0,2.0,1088.0,0.0,56743.0,0.9971040040292117,0.0,0.0,0.0,0.0028959959707882147,0.0,3.0,0.9286393694296398,0.406312287400769,0.022342983148013622,0.022336369434961263,0.018283424610242176,0.0
