id,instance_num,memory_minus_cpu,avg_cpu_usage,avg_memory_usage,task_num,job_num,start_timestamp,end_timestamp,Terminated_rate,waiting_rate,Running_rate,Interupted_rate,Failed_rate,Ready_rate,real_cpu_max_max,real_cpu_max_mean,real_cpu_mean_mean,real_mem_max_max,real_mem_max_mean,real_mem_mean_mean,avg_run_time,failed_num,failed_rate
17.0,11563.0,22.535381984713048,29.938298593626556,52.473680578339604,5266.0,3545.0,-845.0,86030.0,0.9269220790452305,0.0,0.06071088817780853,0.0,0.012107584536884892,0.0,12.97,1.4100934013664144,0.6082141312808098,0.11538839851940053,0.0032411194024255987,0.002636680375762821,122.00943808441842,121.0,0.010464412349736227
18.0,11739.0,21.88541659911668,30.71611116064723,52.60152775976388,5310.0,3511.0,-845.0,86114.0,0.9272510435301133,0.0,0.05852287247636085,0.0,0.013885339466734816,0.0,12.83,1.3983448334611006,0.6092921032455897,0.10265317215851733,0.0030523117311794723,0.0025041066813403876,122.07759882869692,138.0,0.011755686174290826
19.0,11511.0,23.768333305254313,30.114444475702904,53.88277778095721,5288.0,3502.0,-845.0,86025.0,0.9258969681174529,0.0,0.060637650942576664,0.0,0.013291634089132134,0.0,13.08,1.4121683606984465,0.604917904612979,0.1273315559236922,0.0033042290380611745,0.002719545002632456,123.01889445469725,119.0,0.010337937624880549
20.0,12038.0,20.68930550019052,28.26583334472448,48.95513884491498,5494.0,3652.0,-846.0,86131.0,0.9288918424987539,0.0,0.05731849144376142,0.0,0.013457384947665725,0.0,17.0,1.385822395746784,0.6049310516697095,0.1114125229725882,0.0031041422952030615,0.0025740746671425174,115.45394183896452,122.0,0.010134573849476657
21.0,10247.0,21.53534717560116,37.46687495973135,59.00222213533248,5017.0,3363.0,-845.0,86029.0,0.911974236361862,0.0,0.06958134088025764,0.0,0.018151654142675906,0.0,13.79,1.3178901141797557,0.5450356201815154,0.09196282970517433,0.003347335565751598,0.002742285985009345,142.68433042789223,155.0,0.015126378452229921
22.0,10378.0,22.25791664123723,37.41263890266402,59.67055554390125,5098.0,3428.0,-845.0,86044.0,0.9182886876084024,0.0,0.06677587203700135,0.0,0.014646367315475044,0.0,13.48,1.2944883407207435,0.5470871073424552,0.17685398493515905,0.003211685044629147,0.002647923903666822,141.2578849721707,125.0,0.012044709963384082
23.0,11305.0,23.14193669395169,30.418650205371648,53.56058689932331,5344.0,3570.0,-845.0,86026.0,0.9233967271118974,0.0,0.06421937195931005,0.0,0.012118531623175586,0.0,13.44,1.3523140203449744,0.5819080053073865,0.11615458286956748,0.0031275871941742702,0.0025979860860337726,122.96863831308077,121.0,0.010703228659885006
24.0,10261.0,22.09583332273416,37.29263884756375,59.38847217029792,4932.0,3325.0,-846.0,86114.0,0.914140921937433,0.0,0.06831692817464184,0.0,0.017444693499658902,0.0,13.46,1.276444790956038,0.5345892213234589,0.18606890482230215,0.003204166658289465,0.002612188408563464,147.37189510143494,143.0,0.013936263522073873
25.0,10298.0,21.54250000053372,37.680694430401736,59.22319443093545,5047.0,3415.0,-845.0,86113.0,0.9179452320838998,0.0,0.06564381433288018,0.0,0.016313847348999804,0.0,13.58,1.2942542241211805,0.5484375606913982,0.09013537649160044,0.0033122764816603326,0.0027483248565059485,142.76580035440048,139.0,0.013497766556612934
26.0,11632.0,26.617065679972253,28.061561084352093,54.678626764324335,5485.0,3645.0,-1074.0,86114.0,0.9253782668500687,0.0,0.05888927097661623,0.0,0.015560522696011004,0.0,13.21,1.360674862448409,0.5909800550206311,0.09718116636036547,0.0031202255229269087,0.0025925814397545085,121.07196375675204,142.0,0.012207702888583218
27.0,11976.0,23.866423553888396,25.336562555367717,49.202986109256116,5597.0,3765.0,-846.0,86036.0,0.9309452237808952,0.0,0.059034736138944555,0.0,0.00985303941215765,0.0,12.45,1.4232114228456845,0.6008959585838353,0.14570444956384435,0.0033625590770320507,0.0027513378425113137,115.75227196230226,98.0,0.008183032732130929
28.0,11701.0,27.818888892730897,25.46222228407937,53.28111117681027,5439.0,3607.0,-845.0,86113.0,0.9243654388513802,0.0,0.062131441757114776,0.0,0.013332193829587214,0.0,12.37,1.4020288864199568,0.5971463977437852,0.13124013149380065,0.003161409249292152,0.0025928518007973366,121.096394916573,128.0,0.010939235962738228
29.0,11626.0,28.827638838690536,24.929444476629065,53.75708331531954,5386.0,3559.0,-846.0,86115.0,0.9245656287631171,0.0,0.06158610012041975,0.0,0.013418200584895923,0.0,12.99,1.3301126784792707,0.5930930672630285,0.14565268035099527,0.0028196413925341193,0.0023289809330195193,120.64576639166305,133.0,0.01143987613968691
30.0,11882.0,28.018016488112366,28.439107987804206,56.457124475916544,5593.0,3680.0,-845.0,86029.0,0.9254334287157044,0.0,0.059922571957582896,0.0,0.014559838411041913,0.0,12.61,1.3870291196768114,0.6014576670594152,0.2542489581445914,0.0030838038248682106,0.0025183007674761822,118.80624840384779,143.0,0.012035010940919038
31.0,11743.0,29.455692538186597,28.671044609131652,58.126737147318266,5453.0,3612.0,-845.0,86029.0,0.9236140679553777,0.0,0.061142808481648644,0.0,0.015243123562973686,0.0,12.99,1.3944869283828596,0.5981044026228375,0.11059974633085703,0.003181350164656673,0.002621823415937972,116.9408769204212,156.0,0.013284509920803883
32.0,11576.0,28.787946044223084,30.792840306634268,59.58078635085738,5448.0,3673.0,-845.0,86030.0,0.9225120939875605,0.0,0.06375259156876296,0.0,0.013562543192812715,0.0,13.53,1.3942734968901083,0.5950932964754649,0.18217586001604846,0.003199165624827657,0.0025976119330790456,121.63927978323574,137.0,0.011834830684174154
33.0,11726.0,28.794444433847772,28.951527759763906,57.74597219361166,5518.0,3623.0,-845.0,86114.0,0.9243561316732049,0.0,0.05961112058673034,0.0,0.01577690602080846,0.0,14.0,1.3782116663823798,0.5938870885212326,0.13692439106463386,0.0031339975965858206,0.0025815151089701553,118.41130216884127,150.0,0.012792085962817671
34.0,12124.0,28.44152776267747,25.04847225215697,53.490000014834436,5462.0,3631.0,-846.0,86029.0,0.9261794787198945,0.0,0.0605410755526229,0.0,0.013032002639392939,0.0,19.0,1.393360277136248,0.6064764104255973,0.1088758315429814,0.003054279797633446,0.0025024778041634853,114.25540078405204,132.0,0.010887495875948531
35.0,12156.0,26.391666700443647,28.70798611044764,55.09965281089129,5513.0,3667.0,-845.0,86112.0,0.9322145442579796,0.0,0.057913787430075685,0.0,0.0096248766041461,0.0,13.12,1.4063104639684005,0.6129705495228706,0.1368985064582093,0.0031689504103834453,0.0025937806573202884,114.30748818309976,100.0,0.008226390259953932
36.0,11749.0,24.209861042768345,28.85291668309029,53.0627777258586,5248.0,3509.0,-845.0,86029.0,0.9281640990722615,0.0,0.0589837432973019,0.0,0.012681930377053367,0.0,12.9,1.3746599710613556,0.5934292280194059,0.1773509693785106,0.003153389699147624,0.002578479569943733,118.79649062446241,120.0,0.010213635202995999
37.0,5852.0,35.08722227546925,20.325277785460926,55.412500060930164,2350.0,1863.0,-846.0,86025.0,0.7807587149692413,0.0,0.11158578263841422,0.0,0.027682843472317156,0.0,8.22,0.7121206425153804,0.2560868079289137,0.24217120078689205,0.004146588330140164,0.0033980384210007945,195.45963566634708,119.0,0.02033492822966507
38.0,11791.0,25.293392031855756,27.563438976538404,52.85683100839414,5267.0,3520.0,-845.0,86113.0,0.9246883216012213,0.0,0.060215418539564074,0.0,0.014926638961920109,0.0,13.05,1.3908523450089092,0.6066296327707545,0.13364222296999975,0.003233419594060484,0.002662319691933539,119.22492922707386,146.0,0.012382325502501908
39.0,11382.0,22.748611154820267,32.99083332353151,55.73944447835178,5266.0,3546.0,-1074.0,86113.0,0.9247935336496222,0.0,0.06044631874890177,0.0,0.0145844315586013,0.0,13.52,1.3690792479353298,0.5983069759269002,0.11969559702844718,0.0031802761682375334,0.002630103884599905,120.9760825108918,140.0,0.012300123001230012
40.0,11584.0,21.378122070586368,33.141478899276,54.519600969862374,5306.0,3630.0,-845.0,86030.0,0.9256733425414365,0.0,0.06077348066298342,0.0,0.013121546961325966,0.0,12.93,1.407026933701645,0.6026294889502768,0.09707762793466726,0.0032761791510792977,0.0026780758134380563,121.58189918756005,124.0,0.010704419889502763
41.0,11517.0,15.728194484447231,33.604444409741944,49.33263889418916,5150.0,3515.0,-845.0,86030.0,0.9190761483025094,0.0,0.06130068594251975,0.0,0.01953633758791352,0.0,13.72,1.3983320309108282,0.5979690891725274,0.14494344213496232,0.0032070395808895384,0.0026233335025935296,120.58701023649841,168.0,0.014587132065642095
42.0,11520.0,22.362253518622005,32.48633803604681,54.84859155466881,5275.0,3468.0,-819.0,86114.0,0.9217013888888889,0.0,0.06232638888888889,0.0,0.015711805555555555,0.0,13.03,1.3410729166666566,0.5864661458333359,0.11357647606968135,0.0031383458514166055,0.0025775477642890183,121.64646908803095,149.0,0.012934027777777777
43.0,11420.0,24.84333324498587,31.634791656997656,56.47812490198355,5201.0,3503.0,-845.0,86030.0,0.924430823117338,0.0,0.06243432574430823,0.0,0.013047285464098073,0.0,12.81,1.3678992994745967,0.5882005253940482,0.11715890559884035,0.003084775984597612,0.002523744593188501,122.36802973977696,123.0,0.010770577933450088
44.0,11070.0,23.42930753600514,33.60934270043822,57.03865023644335,5113.0,3454.0,-845.0,86113.0,0.9205962059620596,0.0,0.062240289069557364,0.0,0.016892502258355917,0.0,13.55,1.3405835591689135,0.5774137308039748,0.09966608857712317,0.0032021002493737463,0.0026539437863511233,127.97295314935363,145.0,0.013098464317976514
45.0,10732.0,22.64402779738056,35.7181944502725,58.36222224765307,4937.0,3394.0,-846.0,86114.0,0.914740961610138,0.0,0.06615728661945583,0.0,0.018822213939619827,0.0,13.59,1.335198471859849,0.5629360790160279,0.11044443869230967,0.003291740961098815,0.0026933695147969548,135.80388625592417,158.0,0.014722325754752142
46.0,11053.0,22.424166668787645,35.58763888147,58.01180555025761,5023.0,3374.0,-845.0,86114.0,0.9116981814891885,0.0,0.06722156880484936,0.0,0.02080883018185108,0.0,15.0,1.3000470460508464,0.5593169275309922,0.1436647425775891,0.00304299882764723,0.0024970254306293516,132.92728946157385,150.0,0.013570976205555052
47.0,11477.0,20.045138908756677,34.22444447014207,54.26958337889874,5229.0,3528.0,-846.0,86116.0,0.9161801864598763,0.0,0.0636054718131916,0.0,0.02004008016032064,0.0,13.2,1.346883331881143,0.5791252069356105,0.9300494395982708,0.0033552043184391597,0.0027039997643975282,122.93384178786803,181.0,0.01577067177833929
48.0,12100.0,21.723055584562964,30.668576417365735,52.391632001928684,5490.0,3670.0,-845.0,86029.0,0.9251239669421487,0.0,0.05735537190082644,0.0,0.017355371900826446,0.0,12.82,1.3898760330578361,0.607416528925617,0.187782465767608,0.0031416108311461553,0.002547043132952966,116.28185328185329,166.0,0.01371900826446281
49.0,11907.0,22.79446016365326,29.876502264498477,52.6709624281517,5402.0,3621.0,-846.0,86029.0,0.9265138154027043,0.0,0.05962878978751995,0.0,0.01352145796590241,0.0,17.5,1.406357604770295,0.6096909381036354,0.10982320813812026,0.0032054329647595325,0.0026166404506494504,115.90356020052681,136.0,0.011421852691693962
50.0,11227.0,21.39986111322777,37.04124999046448,58.44111110369223,5231.0,3487.0,-845.0,86113.0,0.9147590629731897,0.0,0.06671417119444197,0.0,0.01834862385321101,0.0,13.56,1.3162910839939346,0.5760203081856229,0.1235472264644216,0.0029567916521192053,0.0024512789145515394,127.82491399601666,160.0,0.014251358332591075
51.0,11059.0,17.06590276360636,36.50374999907295,53.569652762679276,5073.0,3430.0,-845.0,86132.0,0.9228682521023601,0.0,0.06266389366127137,0.0,0.01401573379148205,0.0,13.75,1.3310082285920886,0.5701573379148202,0.12592343333419614,0.0032334673978373267,0.0026749384933979874,127.80695333943275,120.0,0.010850890677276426
52.0,10795.0,19.968923583293716,36.40097226301893,56.36989584631268,4972.0,3405.0,-846.0,86032.0,0.9153311718388143,0.0,0.06577119036591014,0.0,0.018341824918943955,0.0,13.38,1.3499796201945262,0.5685067160722586,0.2582351875339736,0.0034263315648795996,0.0028124470116389732,136.9910512434062,148.0,0.013710050949513664
53.0,11261.0,19.241111026869447,36.89069447782322,56.13180550469264,5187.0,3490.0,-846.0,86113.0,0.917858094307788,0.0,0.06402628540982151,0.0,0.01793801616197496,0.0,13.44,1.3391812450048763,0.5817653849569315,0.11439442963269746,0.0030672980481731005,0.0025068706896202763,127.75765765765766,157.0,0.013941923452624102
54.0,11967.0,20.152499979073056,30.718333311875288,50.870833290948326,5530.0,3667.0,-845.0,86114.0,0.9290549009776886,0.0,0.05732430851508315,0.0,0.013537227375282025,0.0,12.96,1.395536057491426,0.6118041280187162,0.11191468433722464,0.003070824079240458,0.0025157042850245284,116.03098092183015,139.0,0.011615275340519763
55.0,11873.0,20.82579872806708,30.714930508535403,51.540729236602516,5391.0,3610.0,-845.0,86029.0,0.9272298492377664,0.0,0.05836772509054156,0.0,0.014149751537100986,0.0,13.44,1.4118857912911515,0.6116946011959884,0.11073434628426476,0.003129429513629992,0.002549800948292243,116.28377802403887,130.0,0.01094921249894719
56.0,12069.0,23.65638892054404,25.412500005962357,49.06888892650636,5510.0,3648.0,-845.0,86115.0,0.9295716297953435,0.0,0.059076974065788386,0.0,0.011185682326621925,0.0,18.0,1.420863368961792,0.617883006048553,0.12574741801050915,0.0032100150491244433,0.0026324724088357754,114.13643203477679,120.0,0.009942828734775044
57.0,12966.0,23.418715260426623,22.76819443239013,46.18690969281679,5838.0,3765.0,-846.0,86029.0,0.9342125559154713,0.0,0.05630109517198828,0.0,0.00925497454881999,0.0,12.8,1.4454974548820125,0.6388778343359494,0.17685398493515905,0.002894639642179315,0.0023540011275115756,105.33848063940405,109.0,0.008406601881844824
58.0,12925.0,23.00572915077247,22.694930568006253,45.700659718778724,5812.0,3783.0,-846.0,86113.0,0.933926499032882,0.0,0.05586073500967118,0.0,0.009980657640232109,0.0,18.0,1.4339032882011757,0.637347775628625,0.17476768565733958,0.0029067918353442605,0.0023611227029977713,107.12254443405051,115.0,0.008897485493230174
59.0,11941.0,20.51444441609833,27.566666652098746,48.08111106819711,5466.0,3584.0,-845.0,86112.0,0.9253831337408928,0.0,0.06071518298299975,0.0,0.013650448036177874,0.0,12.7,1.3938547860313197,0.5982354911648929,0.1425775891077576,0.003140763270906673,0.0025461278979668654,115.7978840457046,139.0,0.011640566116740641
60.0,12245.0,21.10166669421615,22.874166639646482,43.97583333386264,5642.0,3698.0,-845.0,86028.0,0.9310739077174357,0.0,0.05839118007349939,0.0,0.010126582278481013,0.0,13.8,1.4075238873009497,0.6085357288689291,0.1582791913648953,0.0030950070644682193,0.002522536809384774,114.26996542071464,108.0,0.008819926500612495
61.0,10829.0,13.365821637346013,39.158697141726755,52.52451877907276,5090.0,3410.0,-846.0,86113.0,0.9167051435958999,0.0,0.06759626927694154,0.0,0.015513897866839044,0.0,13.35,1.3350872656754869,0.5673303167420843,0.10960060052286903,0.0031901968300227534,0.0026361257026380445,132.68862107623318,131.0,0.012097146550928063
62.0,10896.0,16.467534881166873,37.10288187397983,53.57041675514669,5092.0,3421.0,-845.0,86115.0,0.9186857562408223,0.0,0.06433553597650514,0.0,0.01670337738619677,0.0,13.43,1.3354359397944067,0.5737545888399419,0.13124013149380065,0.0031567108996960903,0.0026005933390355453,131.8629347219639,137.0,0.012573421439060206
63.0,12104.0,23.689687550070627,25.302638847297658,48.99232639736831,5469.0,3653.0,-1074.0,86113.0,0.9301883674818242,0.0,0.05783212161269002,0.0,0.01164904163912756,0.0,12.58,1.415365994712478,0.6174719101123588,0.09658064349131573,0.0030833702968820677,0.002528674558112729,114.80940078339862,121.0,0.009996695307336418
64.0,11020.0,15.072828629541382,38.259812196094856,53.33264082563622,5117.0,3460.0,-1074.0,86042.0,0.9170598911070781,0.0,0.06724137931034482,0.0,0.015517241379310345,0.0,13.22,1.3781061705989024,0.5788257713248646,0.11262392255325758,0.0032601224900916173,0.0026811618270360543,129.0490989334314,137.0,0.012431941923774954
65.0,11456.0,16.800516384643718,34.92561027589514,51.72612666053887,5311.0,3538.0,-845.0,86029.0,0.9200418994413407,0.0,0.06215083798882681,0.0,0.01763268156424581,0.0,13.27,1.3879041550279283,0.5961007332402208,0.1436958041052986,0.0031926330241014577,0.0026195876950943736,123.30874026893134,151.0,0.01318086592178771
66.0,14261.0,6.768368019826752,17.767916686501774,24.536284706328523,6029.0,3954.0,-846.0,86072.0,0.9392749456559849,0.0,0.05069770703316738,0.0,0.009816983381249561,0.0,13.25,1.4319143117593605,0.6516548629128385,0.25371055833096057,0.00275302509979336,0.0022296423873275407,92.53643924443192,124.0,0.008695042423392469
67.0,11991.0,11.320520785119779,27.750729181368825,39.07124996648861,5510.0,3628.0,-846.0,86113.0,0.926611625385706,0.0,0.060795596697523144,0.0,0.01242598615628388,0.0,13.4,1.4148986740055223,0.614467517304647,0.14381487329485154,0.003094013276935844,0.002553451339896216,117.38977205820507,126.0,0.010507880910683012
68.0,12209.0,24.367361180650004,24.523194476630685,48.89055565728071,5596.0,3701.0,-845.0,86113.0,0.92677532967483,0.0,0.0608567450241625,0.0,0.012286018510934556,0.0,13.0,1.4187926939143136,0.6142149234171501,0.11570936763906504,0.0031676711667090575,0.002604869562095833,113.07661123521139,118.0,0.00966500122860185
69.0,11673.0,28.145138890212753,26.013611082236274,54.15874997244905,5237.0,3495.0,-845.0,86115.0,0.9246123532939261,0.0,0.06090979182729375,0.0,0.01447785487878009,0.0,12.93,1.3921382677974654,0.6013895313972387,0.11489659099733388,0.003333436601226858,0.0027376533670414615,119.0045041143352,137.0,0.011736485907650133
70.0,11945.0,25.822500039470555,28.23986107905834,54.06236111852887,5463.0,3603.0,-845.0,86029.0,0.9263290079531185,0.0,0.062201758057764754,0.0,0.011218082879866052,0.0,13.12,1.4034483047299993,0.6104688154039319,0.12123831957135092,0.0030446312698809127,0.002496497804082827,115.18143388569496,115.0,0.009627459187944746
71.0,11912.0,25.202992960881527,28.661948372835653,53.86494133371715,5375.0,3577.0,-845.0,86112.0,0.9272162525184687,0.0,0.05876427132303559,0.0,0.014019476158495634,0.0,13.25,1.35124832102081,0.5971868703828067,0.12422540315274505,0.0030893981815099166,0.0025416075926000064,117.25420417869883,133.0,0.011165211551376763
72.0,11973.0,24.542951364647706,27.193055533702772,51.736006898350496,5561.0,3679.0,-845.0,86114.0,0.9262507308109914,0.0,0.060636431971936855,0.0,0.012862273448592667,0.0,13.22,1.3880898688716168,0.6061413179654181,0.14986669427691351,0.0031329181414790296,0.0025790537185876794,117.28254263042378,133.0,0.01110832706923912
73.0,11154.0,15.583680457536705,34.39795140292987,49.98163186046659,5186.0,3462.0,-845.0,86028.0,0.9213734982965752,0.0,0.0656266810112964,0.0,0.012641204948897257,0.0,13.46,1.3756840595302067,0.5907351622736231,0.10995263117024304,0.003261602433693252,0.0026720395627806426,124.51295055243615,120.0,0.010758472296933835
74.0,11573.0,25.979722253485594,26.892083292533858,52.87180554601943,5247.0,3511.0,-845.0,86114.0,0.9245657997062128,0.0,0.06031279702756416,0.0,0.01486217921023071,0.0,13.13,1.4116261989112449,0.6038486131513,0.09778168922941527,0.00325509985961543,0.002676875819661961,122.17716982781225,150.0,0.012961202799619804
75.0,11908.0,23.245659767258218,28.548576414584943,51.794236181843125,5521.0,3633.0,-846.0,86029.0,0.9289553241518307,0.0,0.05987571380584481,0.0,0.011001007725898555,0.0,12.72,1.4075940544171806,0.6081365468592516,0.2535034814795641,0.0031285046546339263,0.002528890833485282,116.25855062648155,114.0,0.009573396036278133
76.0,11385.0,23.145434326745594,30.136478855239723,53.281913181985345,5134.0,3435.0,-845.0,86030.0,0.922266139657444,0.0,0.06288976723759332,0.0,0.014668423364075539,0.0,13.29,1.3533658322353894,0.5843003952569169,0.1538684544301504,0.0031323447641778764,0.002556883014117701,124.54825808745112,138.0,0.012121212121212121
77.0,11892.0,26.74263894160471,26.775694424576834,53.51833336618153,5437.0,3612.0,-845.0,86112.0,0.9217120753447696,0.0,0.0618903464513959,0.0,0.015977127480659267,0.0,16.0,1.3951564076690077,0.6026900437268754,0.9983899774803924,0.003366182927514855,0.0027144815857928556,119.23202113156101,156.0,0.013118062563067608
78.0,11564.0,24.487054008610883,30.37142020435892,54.85847421296977,5355.0,3604.0,-846.0,86035.0,0.9262365963334487,0.0,0.06053268765133172,0.0,0.012884814942926323,0.0,12.89,1.3844517468004043,0.594865098581807,0.10251339528382472,0.0032363538633598823,0.0026502183945396524,119.81619447359216,127.0,0.01098235904531304
79.0,11583.0,24.147638833520663,28.814999984371568,52.96263881789225,5284.0,3514.0,-845.0,86114.0,0.9211775878442545,0.0,0.060778727445394115,0.0,0.017871017871017872,0.0,13.05,1.392422515755836,0.5997453164119835,0.1821499754096239,0.003245199343526327,0.00263795268929049,122.42420794678803,167.0,0.014417681084347751
80.0,11552.0,26.226854519327667,27.69314553816044,53.92000005748812,5252.0,3524.0,-845.0,86115.0,0.9274584487534626,0.0,0.05808518005540166,0.0,0.014196675900277008,0.0,12.93,1.3751151315789336,0.5958344875346255,0.1026428183159475,0.0032259479484226554,0.002653987774578492,122.7773591518444,123.0,0.010647506925207757
81.0,11304.0,16.922847232554407,34.28354167540767,51.2063889079621,5251.0,3518.0,-845.0,86114.0,0.9231245576786978,0.0,0.06342887473460722,0.0,0.013446567586694975,0.0,13.23,1.3621470276008472,0.5930254777070076,0.13032899334765616,0.003054962893326717,0.0025007016596868903,122.31014751899866,121.0,0.01070417551309271
82.0,12473.0,23.37444444298809,23.89847222897789,47.27291667196597,5552.0,3724.0,-846.0,86113.0,0.9332157460113846,0.0,0.05580052914294877,0.0,0.010823378497554718,0.0,12.48,1.4042106951014255,0.6209797161869637,0.1101079388087904,0.003051637585900371,0.0025082816576970173,111.02417724589634,111.0,0.008899222320211658
83.0,11692.0,26.13339199505367,27.295985940026156,53.42937793507981,5310.0,3511.0,-845.0,86030.0,0.921228190215532,0.0,0.06329113924050633,0.0,0.01505302771125556,0.0,15.66,1.3792892576120266,0.5956474512487157,0.09198353739031398,0.0031372917842214967,0.0025612800346115224,121.86266020090059,143.0,0.012230585015395142
